chemin, class, classe_LOC, classe_CLOC, classe_DC 
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,XYDrawableAnnotationTest,177,75,0.42372882
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYImageAnnotationTest.java,XYImageAnnotationTest,114,111,0.9736842
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYLineAnnotationTest.java,XYLineAnnotationTest,181,54,0.29834256
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYPointerAnnotationTest.java,XYPointerAnnotationTest,157,62,0.39490446
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java,XYPolygonAnnotationTest,145,55,0.37931034
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,XYShapeAnnotationTest,157,58,0.36942676
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYTextAnnotationTest.java,XYTextAnnotationTest,161,62,0.38509318
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,XYTitleAnnotationTest,142,56,0.3943662
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\api\RectangleAlignmentTest.java,RectangleAlignmentTest,87,41,0.47126436
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\AreaChartTest.java,AreaChartTest,167,71,0.4251497
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\AxisLocationTest.java,AxisLocationTest,79,47,0.5949367
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\AxisSpaceTest.java,AxisSpaceTest,96,53,0.5520833
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\AxisTest.java,AxisTest,236,71,0.30084747
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryAnchorTest.java,CategoryAnchorTest,77,48,0.6233766
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryAxisTest.java,CategoryAxisTest,177,71,0.40112993
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryLabelPositionsTest.java,CategoryLabelPositionsTest,161,48,0.29813665
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryLabelPositionTest.java,CategoryLabelPositionTest,132,48,0.36363637
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,CategoryLabelWidthTypeTest,76,48,0.6315789
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryTickTest.java,CategoryTickTest,127,51,0.4015748
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\CyclicNumberAxisTest.java,CyclicNumberAxisTest,122,57,0.46721312
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\DateAxisTest.java,DateAxisTest,1045,209,0.2
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\DateTickMarkPositionTest.java,DateTickMarkPositionTest,78,48,0.61538464
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\DateTickTest.java,DateTickTest,122,50,0.40983605
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\DateTickUnitTest.java,DateTickUnitTest,75,47,0.62666667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\ExtendedCategoryAxisTest.java,ExtendedCategoryAxisTest,137,59,0.43065694
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,LogarithmicAxisTest,205,83,0.40487805
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\LogAxisTest.java,LogAxisTest,253,80,0.31620553
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\MarkerAxisBandTest.java,MarkerAxisBandTest,98,48,0.48979592
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\ModuloAxisTest.java,ModuloAxisTest,90,51,0.56666666
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\MonthDateFormatTest.java,MonthDateFormatTest,129,56,0.43410853
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\NumberAxisTest.java,NumberAxisTest,357,138,0.38655463
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,NumberTickUnitTest,91,51,0.5604396
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\PeriodAxisLabelInfoTest.java,PeriodAxisLabelInfoTest,169,54,0.3195266
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\PeriodAxisTest.java,PeriodAxisTest,254,72,0.28346458
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\QuarterDateFormatTest.java,QuarterDateFormatTest,112,51,0.45535713
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\StandardTickUnitSourceTest.java,StandardTickUnitSourceTest,63,44,0.6984127
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\SubCategoryAxisTest.java,SubCategoryAxisTest,136,59,0.43382353
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\SymbolAxisTest.java,SymbolAxisTest,97,48,0.49484536
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\TickUnitsTest.java,TickUnitsTest,80,48,0.6
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\axis\ValueAxisTest.java,ValueAxisTest,213,75,0.35211268
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\BarChartTest.java,BarChartTest,165,73,0.44242424
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\AbstractBlockTest.java,AbstractBlockTest,125,48,0.384
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\BlockBorderTest.java,BlockBorderTest,93,50,0.53763443
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\BlockContainerTest.java,BlockContainerTest,85,48,0.5647059
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\BorderArrangementTest.java,BorderArrangementTest,711,190,0.26722926
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\ColorBlockTest.java,ColorBlockTest,106,49,0.46226415
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\ColumnArrangementTest.java,ColumnArrangementTest,100,48,0.48
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\EmptyBlockTest.java,EmptyBlockTest,89,48,0.53932583
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\FlowArrangementTest.java,FlowArrangementTest,100,48,0.48
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\GridArrangementTest.java,GridArrangementTest,268,93,0.34701493
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\LabelBlockTest.java,LabelBlockTest,120,48,0.4
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\LineBorderTest.java,LineBorderTest,97,48,0.49484536
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\block\RectangleConstraintTest.java,RectangleConstraintTest,118,50,0.42372882
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\ChartRenderingInfoTest.java,ChartRenderingInfoTest,117,53,0.45299146
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\CategoryItemEntityTest.java,CategoryItemEntityTest,111,48,0.43243244
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\CategoryLabelEntityTest.java,CategoryLabelEntityTest,97,48,0.49484536
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\FlowEntityTest.java,FlowEntityTest,94,50,0.5319149
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\LegendItemEntityTest.java,LegendItemEntityTest,100,48,0.48
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\PieSectionEntityTest.java,PieSectionEntityTest,112,48,0.42857143
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\StandardEntityCollectionTest.java,StandardEntityCollectionTest,100,49,0.49
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\TickLabelEntityTest.java,TickLabelEntityTest,91,48,0.52747256
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,XYItemEntityTest,104,48,0.46153846
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\GanttChartTest.java,GanttChartTest,266,93,0.34962407
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGeneratorTest.java,DynamicDriveToolTipTagFragmentGeneratorTest,61,45,0.73770493
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java,ImageMapUtilsTest,107,48,0.44859812
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java,OverLIBToolTipTagFragmentGeneratorTest,61,45,0.73770493
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java,StandardToolTipTagFragmentGeneratorTest,59,45,0.7627119
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\StandardURLTagFragmentGeneratorTest.java,StandardURLTagFragmentGeneratorTest,60,47,0.78333336
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\internal\ArgsTest.java,ArgsTest,54,38,0.7037037
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,CloneUtilsTest,78,49,0.6282051
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\internal\HashUtilsTest.java,HashUtilsTest,57,42,0.7368421
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\internal\LineUtilsTest.java,LineUtilsTest,120,42,0.35
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,SerialUtilsTest,110,38,0.34545454
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,ShapeUtilsTest,120,57,0.475
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java,JFreeChartTest,409,116,0.28361857
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java,BoxAndWhiskerToolTipGeneratorTest,111,57,0.5135135
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java,BoxAndWhiskerXYToolTipGeneratorTest,131,58,0.4427481
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,BubbleXYItemLabelGeneratorTest,166,60,0.36144578
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java,CustomXYItemLabelGeneratorTest,87,49,0.5632184
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java,HighLowItemLabelGeneratorTest,109,54,0.49541286
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java,IntervalCategoryItemLabelGeneratorTest,117,54,0.46153846
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java,IntervalCategoryToolTipGeneratorTest,131,57,0.4351145
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java,ItemLabelAnchorTest,61,45,0.73770493
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelPositionTest.java,ItemLabelPositionTest,67,49,0.73134327
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java,MultipleXYSeriesLabelGeneratorTest,113,56,0.49557522
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java,StandardCategoryItemLabelGeneratorTest,157,61,0.38853502
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java,StandardCategorySeriesLabelGeneratorTest,121,57,0.47107437
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java,StandardCategoryToolTipGeneratorTest,136,57,0.41911766
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java,StandardFlowLabelGeneratorTest,64,44,0.6875
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java,StandardPieSectionLabelGeneratorTest,137,54,0.3941606
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,StandardPieToolTipGeneratorTest,128,54,0.421875
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java,StandardXYItemLabelGeneratorTest,160,58,0.3625
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java,StandardXYSeriesLabelGeneratorTest,120,57,0.475
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYToolTipGeneratorTest.java,StandardXYToolTipGeneratorTest,137,55,0.40145984
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYZToolTipGeneratorTest.java,StandardXYZToolTipGeneratorTest,154,62,0.4025974
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\SymbolicXYItemLabelGeneratorTest.java,SymbolicXYItemLabelGeneratorTest,96,54,0.5625
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\legend\LegendGraphicTest.java,LegendGraphicTest,196,70,0.35714287
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,LegendTitleTest,135,52,0.38518518
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\legend\PaintScaleLegendTest.java,PaintScaleLegendTest,154,61,0.3961039
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\LegendItemCollectionTest.java,LegendItemCollectionTest,109,54,0.49541286
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\LegendItemTest.java,LegendItemTest,315,59,0.18730159
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\LineChartTest.java,LineChartTest,162,73,0.45061728
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\MeterChartTest.java,MeterChartTest,69,47,0.68115944
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\PieChartTest.java,PieChartTest,104,67,0.6442308
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CategoryMarkerTest.java,CategoryMarkerTest,174,66,0.37931034
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,CategoryPlotTest,1118,215,0.1923077
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CombinedDomainCategoryPlotTest.java,CombinedDomainCategoryPlotTest,242,82,0.338843
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,CombinedDomainXYPlotTest,249,87,0.3493976
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CombinedRangeCategoryPlotTest.java,CombinedRangeCategoryPlotTest,241,81,0.3360996
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CombinedRangeXYPlotTest.java,CombinedRangeXYPlotTest,241,85,0.3526971
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\ArrowNeedleTest.java,ArrowNeedleTest,79,48,0.6075949
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\CompassPlotTest.java,CompassPlotTest,121,55,0.45454547
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\LineNeedleTest.java,LineNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\LongNeedleTest.java,LongNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\MeterNeedleTest.java,MeterNeedleTest,85,42,0.49411765
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\MiddlePinNeedleTest.java,MiddlePinNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\PinNeedleTest.java,PinNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\PlumNeedleTest.java,PlumNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\PointerNeedleTest.java,PointerNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\ShipNeedleTest.java,ShipNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\WindNeedleTest.java,WindNeedleTest,75,48,0.64
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CrosshairTest.java,CrosshairTest,164,54,0.3292683
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\DefaultDrawingSupplierTest.java,DefaultDrawingSupplierTest,169,59,0.34911242
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\AbstractDialLayerTest.java,AbstractDialLayerTest,91,53,0.5824176
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\ArcDialFrameTest.java,ArcDialFrameTest,138,60,0.4347826
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialBackgroundTest.java,DialBackgroundTest,134,60,0.4477612
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialCapTest.java,DialCapTest,144,61,0.4236111
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPlotTest.java,DialPlotTest,248,77,0.31048387
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPointerTest.java,DialPointerTest,148,64,0.43243244
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialTextAnnotationTest.java,DialTextAnnotationTest,133,61,0.45864663
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialValueIndicatorTest.java,DialValueIndicatorTest,176,68,0.38636363
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\MyDialLayerChangeListener.java,MyDialLayerChangeListener,58,50,0.86206895
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java,StandardDialFrameTest,123,57,0.46341464
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java,StandardDialRangeTest,115,56,0.4869565
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialScaleTest.java,StandardDialScaleTest,231,77,0.33333334
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,FastScatterPlotTest,200,63,0.315
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java,FlowPlotTest,242,63,0.2603306
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\IntervalMarkerTest.java,IntervalMarkerTest,131,59,0.45038167
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MarkerTest.java,MarkerTest,366,123,0.33606556
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MeterIntervalTest.java,MeterIntervalTest,90,48,0.53333336
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MeterPlotTest.java,MeterPlotTest,217,74,0.34101382
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MyPlotChangeListener.java,MyPlotChangeListener,79,60,0.75949365
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java,MultiplePiePlotTest,173,64,0.3699422
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PieLabelRecordTest.java,PieLabelRecordTest,105,48,0.45714286
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PiePlotTest.java,PiePlotTest,597,131,0.21943049
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java,PlotOrientationTest,67,47,0.70149255
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java,PlotRenderingInfoTest,104,49,0.47115386
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PlotTest.java,PlotTest,150,61,0.40666667
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PolarPlotTest.java,PolarPlotTest,315,56,0.17777778
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\RingPlotTest.java,RingPlotTest,140,54,0.3857143
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\SpiderWebPlotTest.java,SpiderWebPlotTest,295,83,0.28135592
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,ThermometerPlotTest,171,61,0.35672516
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\ValueMarkerTest.java,ValueMarkerTest,201,62,0.3084577
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\XYPlotTest.java,XYPlotTest,1252,262,0.20926517
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,AbstractRendererTest,690,141,0.20434782
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\AreaRendererEndTypeTest.java,AreaRendererEndTypeTest,65,44,0.6769231
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java,AbstractCategoryItemRendererTest,295,87,0.29491526
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java,AreaRendererTest,138,59,0.42753622
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BarRendererTest.java,BarRendererTest,264,82,0.31060606
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,BoxAndWhiskerRendererTest,494,108,0.21862349
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,CategoryStepRendererTest,119,58,0.48739496
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,DefaultCategoryItemRendererTest,97,54,0.556701
C:\Users\jeank\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java,GanttRendererTest,120,54,0.45
